## date = '2022-02-25 19:21:50.634139'
## execstr = '/usr/local/bin/metagene generate NC_000962 --landmark cds_start --annotation_files NC_000962.gtf'
## args = {  
##          'add_three'                 : False,,
##          'annotation_files'          : ['NC_000962.gtf'],,
##          'annotation_format'         : 'GTF2',,
##          'bed_extra_columns'         : 0,,
##          'downstream'                : 50,,
##          'gff_cds_types'             : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'gff_exon_types'            : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'gff_transcript_types'      : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'group_by'                  : 'gene_id',,
##          'landmark'                  : 'cds_start',,
##          'mask_add_three'            : False,,
##          'mask_annotation_files'     : [],,
##          'mask_annotation_format'    : 'GTF2',,
##          'mask_bed_extra_columns'    : 0,,
##          'mask_gff_cds_types'        : {'CDS_fragment', 'CDS_predicted', 'CDS', 'CDS_indpendently_known'},,
##          'mask_gff_exon_types'       : {'pseudogenic_exon', 'noncoding_exon', 'three_prime_noncoding_exon', 'five_prime_coding_exon', 'interior_coding_exon', 'three_prime_coding_exonfive_prime_noncoding_exon', 'interior_exon', 'coding_exon', 'exon', 'exon_of_single_exon_gene'},,
##          'mask_gff_transcript_types' : {'small_subunit_rRNA', 'IoR', 'RRE_RNA', 'snoRNA', 'SRP_RNA', 'rRNA_16S', 'RNase_P_RNA', 'telomeric_transcript', 'pseudogenic_transcript', 'mRNA_with_minus_2_frameshift', 'selenocysteinyl_tRNA', 'U4_snRNA', 'class_II_RNA', 'OxyS_RNA', 'rRNA_28S', 'asparaginyl_tRNA', 'lysyl_tRNA', 'valyl_tRNA', 'class_I_RNA', 'rRNA', 'U5_snRNA', 'vault_RNA', 'guide_RNA', 'tyrosyl_tRNA', 'CsrB_RsmB_RNA', 'spot42_RNA', 'edited_mRNA', 'U6atac_snRNA', 'mRNA_with_minus_1_frameshift', 'alanyl_tRNA', 'antisense_RNA', 'antisense_lncRNA', 'mature_transcript', 'leucyl_tRNA', 'tryptophanyl_tRNA', 'piRNA', 'H_ACA_box_snoRNA', 'rRNA_23S', 'edited_transcript', 'transcript', 'methylation_guide_snoRNA', 'seryl_tRNA', 'ARIA', 'lincRNA', 'threonyl_tRNA', 'U11_snRNA', 'enhancerRNA', 'GcvB_RNA', 'mRNA_recoded_by_codon_redefinition', 'rRNA_21S', 'shRNA', 'U6_snRNA', 'prolyl_tRNA', 'glycyl_tRNA', 'polycistronic_mRNA', 'U14_snoRNA', 'anti_ARRET', 'U2_snRNA', 'telomerase_RNA', 'isoleucyl_tRNA', 'RNase_MRP_RNA', 'RprA_RNA', 'snRNA', 'pseudouridylation_guide_snoRNA', 'mRNA', 'edited_transcript_by_A_to_I_substitution', 'aspartyl_tRNA', 'tmRNA', 'miRNA', 'moR', 'trans_spliced_mRNA', 'MicF_RNA', 'mRNA_with_plus_2_frameshift', 'rRNA_5_8S', 'non_functional_homolog_of_pseudogenic_transcript', 'enzymatic_RNA', 'C_D_box_snoRNA', 'U3_snoRNA', 'glutamyl_tRNA', 'tasiRNA', 'mRNA_with_frameshift', 'mRNA_recoded_by_translational_bypass', 'recoded_mRNA', 'mRNA_with_plus_1_frameshift', 'rasiRNA', 'lnc_RNA', 'rRNA_25S', 'rRNA_cleavage_RNA', 'small_regulatory_ncRNA', 'U4atac_snRNA', 'intronic_lncRNA', 'histidyl_tRNA', 'siRNA', 'TERRA', 'scRNA', 'dicistronic_mRNA', 'rRNA_5S', 'U12_snRNA', 'ncRNA', 'large_subunit_rRNA', 'ARRET', 'priRNA', 'arginyl_tRNA', 'tRNA', 'RNA_6S', 'glutaminyl_tRNA', 'Y_RNA', 'pyrrollysyl_tRNA', 'methionyl_tRNA', 'phenylalanyl_tRNA', 'DsrA_RNA', 'cysteinyl_tRNA', 'U1_snRNA', 'rRNA_18S', 'monocistronic_mRNA', 'polyadenylated_mRNA'},,
##          'mask_maxmem'               : 0,,
##          'mask_sorted'               : False,,
##          'mask_tabix'                : False,,
##          'maxmem'                    : 0,,
##          'outbase'                   : 'NC_000962',,
##          'program'                   : 'generate',,
##          'sorted'                    : False,,
##          'tabix'                     : False,,
##          'upstream'                  : 50,,
##          'warnlevel'                 : 0,
##        }
region_id	window_size	region	masked	alignment_offset	zero_point
Rv3257c	100	NC_000962.3:3638659-3638709(-)	na	50	50
Rv3258c	100	NC_000962.3:3639252-3639302(-)	na	50	50
Rv3259	100	NC_000962.3:3639424-3639474(+)	na	50	50
Rv3260c	100	NC_000962.3:3640091-3640141(-)	na	50	50
Rv3261	100	NC_000962.3:3640542-3640592(+)	na	50	50
Rv3262	100	NC_000962.3:3641534-3641584(+)	na	50	50
Rv3263	100	NC_000962.3:3643176-3643226(+)	na	50	50
Rv3264c	100	NC_000962.3:3645927-3645977(-)	na	50	50
Rv3265c	100	NC_000962.3:3646834-3646884(-)	na	50	50
Rv3266c	100	NC_000962.3:3647759-3647809(-)	na	50	50
Rv3267	100	NC_000962.3:3647884-3647934(+)	na	50	50
Rv3268	100	NC_000962.3:3649419-3649469(+)	na	50	50
Rv3269	100	NC_000962.3:3650233-3650283(+)	na	50	50
Rv3270	100	NC_000962.3:3650525-3650575(+)	na	50	50
Rv3271c	100	NC_000962.3:3653297-3653347(-)	na	50	50
Rv3272	100	NC_000962.3:3653447-3653497(+)	na	50	50
Rv3273	100	NC_000962.3:3654636-3654686(+)	na	50	50
Rv3274c	100	NC_000962.3:3658039-3658089(-)	na	50	50
Rv3275c	100	NC_000962.3:3658588-3658638(-)	na	50	50
Rv3276c	100	NC_000962.3:3659874-3659924(-)	na	50	50
Rv3277	100	NC_000962.3:3659877-3659927(+)	na	50	50
Rv3278c	100	NC_000962.3:3661119-3661169(-)	na	50	50
Rv3279c	100	NC_000962.3:3661962-3662012(-)	na	50	50
Rv3280	100	NC_000962.3:3662061-3662111(+)	na	50	50
Rv3281	100	NC_000962.3:3663688-3663738(+)	na	50	50
Rv3282	100	NC_000962.3:3664218-3664268(+)	na	50	50
Rv3283	100	NC_000962.3:3664927-3664977(+)	na	50	50
Rv3284	100	NC_000962.3:3665817-3665867(+)	na	50	50
Rv3285	100	NC_000962.3:3666356-3666406(+)	na	50	50
Rv3286c	100	NC_000962.3:3668904-3668954(-)	na	50	50
Rv3287c	100	NC_000962.3:3669338-3669388(-)	na	50	50
Rv3288c	100	NC_000962.3:3669949-3669999(-)	na	50	50
Rv3289c	100	NC_000962.3:3670361-3670411(-)	na	50	50
Rv3290c	100	NC_000962.3:3671744-3671794(-)	na	50	50
Rv3291c	100	NC_000962.3:3672247-3672297(-)	na	50	50
Rv3292	100	NC_000962.3:3672327-3672377(+)	na	50	50
Rv3293	100	NC_000962.3:3673601-3673651(+)	na	50	50
Rv3294c	100	NC_000962.3:3675945-3675995(-)	na	50	50
Rv3295	100	NC_000962.3:3676065-3676115(+)	na	50	50
Rv3296	100	NC_000962.3:3676774-3676824(+)	na	50	50
Rv3297	100	NC_000962.3:3681319-3681369(+)	na	50	50
Rv3298c	100	NC_000962.3:3682974-3683024(-)	na	50	50
Rv3299c	100	NC_000962.3:3685913-3685963(-)	na	50	50
Rv3300c	100	NC_000962.3:3686850-3686900(-)	na	50	50
Rv3301c	100	NC_000962.3:3687527-3687577(-)	na	50	50
Rv3302c	100	NC_000962.3:3689392-3689442(-)	na	50	50
Rv3303c	100	NC_000962.3:3690888-3690938(-)	na	50	50
Rv3304	100	NC_000962.3:3691140-3691190(+)	na	50	50
Rv3305c	100	NC_000962.3:3692758-3692808(-)	na	50	50
Rv3306c	100	NC_000962.3:3693939-3693989(-)	na	50	50
Rv3307	100	NC_000962.3:3694053-3694103(+)	na	50	50
Rv3308	100	NC_000962.3:3694863-3694913(+)	na	50	50
Rv3309c	100	NC_000962.3:3697043-3697093(-)	na	50	50
Rv3310	100	NC_000962.3:3697197-3697247(+)	na	50	50
Rv3311	100	NC_000962.3:3698120-3698170(+)	na	50	50
Rv3312A	100	NC_000962.3:3700966-3701016(-)	na	50	50
Rv3312b	100	NC_000962.3:3700476-3700526(-)	na	50	50
Rv3312c	100	NC_000962.3:3700280-3700330(-)	na	50	50
Rv3313c	100	NC_000962.3:3702134-3702184(-)	na	50	50
Rv3314c	100	NC_000962.3:3703417-3703467(-)	na	50	50
Rv3315c	100	NC_000962.3:3703815-3703865(-)	na	50	50
Rv3316	100	NC_000962.3:3704101-3704151(+)	na	50	50
Rv3317	100	NC_000962.3:3704436-3704486(+)	na	50	50
Rv3318	100	NC_000962.3:3704999-3705049(+)	na	50	50
Rv3319	100	NC_000962.3:3706771-3706821(+)	na	50	50
Rv3320c	100	NC_000962.3:3708020-3708070(-)	na	50	50
Rv3321c	100	NC_000962.3:3708266-3708316(-)	na	50	50
Rv3322c	100	NC_000962.3:3709002-3709052(-)	na	50	50
Rv3323c	100	NC_000962.3:3709664-3709714(-)	na	50	50
Rv3324c	100	NC_000962.3:3710198-3710248(-)	na	50	50
Rv3327	100	NC_000962.3:3711748-3711798(+)	na	50	50
Rv3328c	100	NC_000962.3:3714282-3714332(-)	na	50	50
Rv3329	100	NC_000962.3:3714391-3714441(+)	na	50	50
Rv3330	100	NC_000962.3:3715776-3715826(+)	na	50	50
Rv3331	100	NC_000962.3:3717089-3717139(+)	na	50	50
Rv3332	100	NC_000962.3:3718594-3718644(+)	na	50	50
Rv3333c	100	NC_000962.3:3720732-3720782(-)	na	50	50
Rv3334	100	NC_000962.3:3721256-3721306(+)	na	50	50
Rv3335c	100	NC_000962.3:3722550-3722600(-)	na	50	50
Rv3336c	100	NC_000962.3:3723581-3723631(-)	na	50	50
Rv3339c	100	NC_000962.3:3725794-3725844(-)	na	50	50
Rv3340	100	NC_000962.3:3726126-3726176(+)	na	50	50
Rv3341	100	NC_000962.3:3727487-3727537(+)	na	50	50
Rv3342	100	NC_000962.3:3728623-3728673(+)	na	50	50
Rv3343c	100	NC_000962.3:3736885-3736935(-)	na	50	50
Rv3344c	100	NC_000962.3:3737950-3738000(-)	na	50	50
Rv3345c	100	NC_000962.3:3742724-3742774(-)	na	50	50
Rv3346c	100	NC_000962.3:3743405-3743455(-)	na	50	50
Rv3347c	100	NC_000962.3:3753134-3753184(-)	na	50	50
Rv3348	100	NC_000962.3:3753764-3753814(+)	na	50	50
Rv3349c	100	NC_000962.3:3755187-3755237(-)	na	50	50
Rv3350c	100	NC_000962.3:3767052-3767102(-)	na	50	50
Rv3351c	100	NC_000962.3:3768090-3768140(-)	na	50	50
Rv3352c	100	NC_000962.3:3768543-3768593(-)	na	50	50
Rv3353c	100	NC_000962.3:3768946-3768996(-)	na	50	50
Rv3354	100	NC_000962.3:3769110-3769160(+)	na	50	50
Rv3355c	100	NC_000962.3:3769757-3769807(-)	na	50	50
Rv3356c	100	NC_000962.3:3770599-3770649(-)	na	50	50
Rv3357	100	NC_000962.3:3770772-3770822(+)	na	50	50
Rv3358	100	NC_000962.3:3771044-3771094(+)	na	50	50
Rv3359	100	NC_000962.3:3771343-3771393(+)	na	50	50
Rv3360	100	NC_000962.3:3772650-3772700(+)	na	50	50
Rv3361c	100	NC_000962.3:3773517-3773567(-)	na	50	50
Rv3362c	100	NC_000962.3:3774105-3774155(-)	na	50	50
Rv3363c	100	NC_000962.3:3774454-3774504(-)	na	50	50
Rv3364c	100	NC_000962.3:3774824-3774874(-)	na	50	50
Rv3365c	100	NC_000962.3:3777451-3777501(-)	na	50	50
Rv3366	100	NC_000962.3:3777736-3777786(+)	na	50	50
Rv3367	100	NC_000962.3:3778567-3778617(+)	na	50	50
Rv3368c	100	NC_000962.3:3780929-3780979(-)	na	50	50
Rv3369	100	NC_000962.3:3780977-3781027(+)	na	50	50
Rv3370c	100	NC_000962.3:3784690-3784740(-)	na	50	50
Rv3371	100	NC_000962.3:3784931-3784981(+)	na	50	50
Rv3372	100	NC_000962.3:3786313-3786363(+)	na	50	50
Rv3373	100	NC_000962.3:3787725-3787775(+)	na	50	50
Rv3375	100	NC_000962.3:3788620-3788670(+)	na	50	50
Rv3376	100	NC_000962.3:3790155-3790205(+)	na	50	50
Rv3377c	100	NC_000962.3:3792303-3792353(-)	na	50	50
Rv3378c	100	NC_000962.3:3793198-3793248(-)	na	50	50
Rv3379c	100	NC_000962.3:3794817-3794867(-)	na	50	50
Rv3382c	100	NC_000962.3:3797387-3797437(-)	na	50	50
Rv3383c	100	NC_000962.3:3798439-3798489(-)	na	50	50
Rv3384c	100	NC_000962.3:3799585-3799635(-)	na	50	50
Rv3385c	100	NC_000962.3:3799893-3799943(-)	na	50	50
Rv3386	100	NC_000962.3:3800091-3800141(+)	na	50	50
Rv3387	100	NC_000962.3:3800785-3800835(+)	na	50	50
Rv3388	100	NC_000962.3:3801652-3801702(+)	na	50	50
Rv3389c	100	NC_000962.3:3804741-3804791(-)	na	50	50
Rv3390	100	NC_000962.3:3804864-3804914(+)	na	50	50
Rv3391	100	NC_000962.3:3805620-3805670(+)	na	50	50
Rv3392c	100	NC_000962.3:3808387-3808437(-)	na	50	50
Rv3393	100	NC_000962.3:3808460-3808510(+)	na	50	50
Rv3394c	100	NC_000962.3:3810975-3811025(-)	na	50	50
Rv3395A	100	NC_000962.3:3811718-3811768(+)	na	50	50
Rv3395c	100	NC_000962.3:3811586-3811636(-)	na	50	50
Rv3396c	100	NC_000962.3:3814028-3814078(-)	na	50	50
Rv3397c	100	NC_000962.3:3814948-3814998(-)	na	50	50
Rv3398c	100	NC_000962.3:3816056-3816106(-)	na	50	50
Rv3399	100	NC_000962.3:3816128-3816178(+)	na	50	50
Rv3400	100	NC_000962.3:3817238-3817288(+)	na	50	50
Rv3401	100	NC_000962.3:3818041-3818091(+)	na	50	50
Rv3402c	100	NC_000962.3:3821841-3821891(-)	na	50	50
Rv3403c	100	NC_000962.3:3823813-3823863(-)	na	50	50
Rv3404c	100	NC_000962.3:3824534-3824584(-)	na	50	50
Rv3405c	100	NC_000962.3:3825218-3825268(-)	na	50	50
Rv3406	100	NC_000962.3:3825329-3825379(+)	na	50	50
Rv3407	100	NC_000962.3:3826251-3826301(+)	na	50	50
Rv3408	100	NC_000962.3:3826547-3826597(+)	na	50	50
Rv3409c	100	NC_000962.3:3828677-3828727(-)	na	50	50
Rv3410c	100	NC_000962.3:3829860-3829910(-)	na	50	50
Rv3411c	100	NC_000962.3:3831469-3831519(-)	na	50	50
Rv3412	100	NC_000962.3:3831725-3831775(+)	na	50	50
Rv3413c	100	NC_000962.3:3832995-3833045(-)	na	50	50
Rv3414c	100	NC_000962.3:3833626-3833676(-)	na	50	50
Rv3415c	100	NC_000962.3:3834471-3834521(-)	na	50	50
Rv3416	100	NC_000962.3:3834891-3834941(+)	na	50	50
Rv3417c	100	NC_000962.3:3836841-3836891(-)	na	50	50
Rv3418c	100	NC_000962.3:3837238-3837288(-)	na	50	50
Rv3419c	100	NC_000962.3:3838539-3838589(-)	na	50	50
Rv3420c	100	NC_000962.3:3839012-3839062(-)	na	50	50
Rv3421c	100	NC_000962.3:3839644-3839694(-)	na	50	50
Rv3422c	100	NC_000962.3:3840147-3840197(-)	na	50	50
Rv3423c	100	NC_000962.3:3841370-3841420(-)	na	50	50
Rv3424c	100	NC_000962.3:3842026-3842076(-)	na	50	50
Rv3425	100	NC_000962.3:3842238-3842288(+)	na	50	50
Rv3426	100	NC_000962.3:3843035-3843085(+)	na	50	50
Rv3427c	100	NC_000962.3:3844590-3844640(-)	na	50	50
Rv3428c	100	NC_000962.3:3845920-3845970(-)	na	50	50
Rv3429	100	NC_000962.3:3847164-3847214(+)	na	50	50
Rv3430a	100	NC_000962.3:3848949-3848999(-)	na	50	50
Rv3430c	100	NC_000962.3:3848755-3848805(-)	na	50	50
Rv3432c	100	NC_000962.3:3851704-3851754(-)	na	50	50
Rv3433c	100	NC_000962.3:3853163-3853213(-)	na	50	50
Rv3434c	100	NC_000962.3:3853878-3853928(-)	na	50	50
Rv3435c	100	NC_000962.3:3854743-3854793(-)	na	50	50
Rv3436c	100	NC_000962.3:3856839-3856889(-)	na	50	50
Rv3437	100	NC_000962.3:3856910-3856960(+)	na	50	50
Rv3438	100	NC_000962.3:3857396-3857446(+)	na	50	50
Rv3439c	100	NC_000962.3:3859612-3859662(-)	na	50	50
Rv3440c	100	NC_000962.3:3859926-3859976(-)	na	50	50
Rv3441c	100	NC_000962.3:3861320-3861370(-)	na	50	50
Rv3442c	100	NC_000962.3:3861900-3861950(-)	na	50	50
Rv3443c	100	NC_000962.3:3862340-3862390(-)	na	50	50
Rv3444c	100	NC_000962.3:3862876-3862926(-)	na	50	50
Rv3445c	100	NC_000962.3:3863214-3863264(-)	na	50	50
Rv3446c	100	NC_000962.3:3864481-3864531(-)	na	50	50
Rv3447c	100	NC_000962.3:3868188-3868238(-)	na	50	50
Rv3448	100	NC_000962.3:3868351-3868401(+)	na	50	50
Rv3449	100	NC_000962.3:3869751-3869801(+)	na	50	50
Rv3450c	100	NC_000962.3:3872446-3872496(-)	na	50	50
Rv3451	100	NC_000962.3:3872616-3872666(+)	na	50	50
Rv3452	100	NC_000962.3:3873451-3873501(+)	na	50	50
Rv3455c	100	NC_000962.3:3876772-3876822(-)	na	50	50
Rv3456c	100	NC_000962.3:3877382-3877432(-)	na	50	50
Rv3457c	100	NC_000962.3:3878457-3878507(-)	na	50	50
Rv3458c	100	NC_000962.3:3879214-3879264(-)	na	50	50
Rv3459c	100	NC_000962.3:3879642-3879692(-)	na	50	50
Rv3460c	100	NC_000962.3:3880020-3880070(-)	na	50	50
Rv3461c	100	NC_000962.3:3880349-3880399(-)	na	50	50
Rv3462c	100	NC_000962.3:3880603-3880653(-)	na	50	50
Rv3463	100	NC_000962.3:3880906-3880956(+)	na	50	50
Rv3464	100	NC_000962.3:3881836-3881886(+)	na	50	50
Rv3465	100	NC_000962.3:3882833-3882883(+)	na	50	50
Rv3466	100	NC_000962.3:3883524-3883574(+)	na	50	50
Rv3467	100	NC_000962.3:3883963-3884013(+)	na	50	50
Rv3468c	100	NC_000962.3:3886019-3886069(-)	na	50	50
Rv3469c	100	NC_000962.3:3887033-3887083(-)	na	50	50
Rv3470c	100	NC_000962.3:3888752-3888802(-)	na	50	50
Rv3471c	100	NC_000962.3:3889291-3889341(-)	na	50	50
Rv3472	100	NC_000962.3:3889361-3889411(+)	na	50	50
Rv3473c	100	NC_000962.3:3890683-3890733(-)	na	50	50
Rv3477	100	NC_000962.3:3894092-3894142(+)	na	50	50
Rv3478	100	NC_000962.3:3894425-3894475(+)	na	50	50
Rv3479	100	NC_000962.3:3895819-3895869(+)	na	50	50
Rv3480c	100	NC_000962.3:3900352-3900402(-)	na	50	50
Rv3481c	100	NC_000962.3:3901132-3901182(-)	na	50	50
Rv3482c	100	NC_000962.3:3902056-3902106(-)	na	50	50
Rv3483c	100	NC_000962.3:3902762-3902812(-)	na	50	50
Rv3484	100	NC_000962.3:3903077-3903127(+)	na	50	50
Rv3485c	100	NC_000962.3:3905516-3905566(-)	na	50	50
Rv3486	100	NC_000962.3:3905771-3905821(+)	na	50	50
Rv3487c	100	NC_000962.3:3906957-3907007(-)	na	50	50
Rv3488	100	NC_000962.3:3907666-3907716(+)	na	50	50
Rv3489	100	NC_000962.3:3908071-3908121(+)	na	50	50
Rv3490	100	NC_000962.3:3908235-3908285(+)	na	50	50
Rv3491	100	NC_000962.3:3909889-3909939(+)	na	50	50
Rv3492c	100	NC_000962.3:3910897-3910947(-)	na	50	50
Rv3493c	100	NC_000962.3:3911625-3911675(-)	na	50	50
Rv3494c	100	NC_000962.3:3913319-3913369(-)	na	50	50
Rv3495c	100	NC_000962.3:3914484-3914534(-)	na	50	50
Rv3496c	100	NC_000962.3:3915836-3915886(-)	na	50	50
Rv3497c	100	NC_000962.3:3916906-3916956(-)	na	50	50
Rv3498c	100	NC_000962.3:3917948-3917998(-)	na	50	50
Rv3499c	100	NC_000962.3:3919150-3919200(-)	na	50	50
Rv3500c	100	NC_000962.3:3920012-3920062(-)	na	50	50
Rv3501c	100	NC_000962.3:3920811-3920861(-)	na	50	50
Rv3502c	100	NC_000962.3:3921990-3922040(-)	na	50	50
Rv3503c	100	NC_000962.3:3922206-3922256(-)	na	50	50
Rv3504	100	NC_000962.3:3922470-3922520(+)	na	50	50
Rv3505	100	NC_000962.3:3923697-3923747(+)	na	50	50
Rv3506	100	NC_000962.3:3924889-3924939(+)	na	50	50
Rv3507	100	NC_000962.3:3926568-3926618(+)	na	50	50
Rv3508	100	NC_000962.3:3931004-3931054(+)	na	50	50
Rv3509c	100	NC_000962.3:3938374-3938424(-)	na	50	50
Rv3510c	100	NC_000962.3:3939207-3939257(-)	na	50	50
Rv3511	100	NC_000962.3:3939616-3939666(+)	na	50	50
Rv3512	100	NC_000962.3:3943811-3943861(+)	na	50	50
Rv3513c	100	NC_000962.3:3945698-3945748(-)	na	50	50
Rv3514	100	NC_000962.3:3945793-3945843(+)	na	50	50
Rv3515c	100	NC_000962.3:3952420-3952470(-)	na	50	50
Rv3516	100	NC_000962.3:3952543-3952593(+)	na	50	50
Rv3517	100	NC_000962.3:3953430-3953480(+)	na	50	50
Rv3518c	100	NC_000962.3:3955471-3955521(-)	na	50	50
Rv3519	100	NC_000962.3:3955549-3955599(+)	na	50	50
Rv3520c	100	NC_000962.3:3957318-3957368(-)	na	50	50
Rv3521	100	NC_000962.3:3957520-3957570(+)	na	50	50
Rv3522	100	NC_000962.3:3958447-3958497(+)	na	50	50
Rv3523	100	NC_000962.3:3959528-3959578(+)	na	50	50
Rv3524	100	NC_000962.3:3960754-3960804(+)	na	50	50
Rv3525c	100	NC_000962.3:3962274-3962324(-)	na	50	50
Rv3526	100	NC_000962.3:3962438-3962488(+)	na	50	50
Rv3527	100	NC_000962.3:3963604-3963654(+)	na	50	50
Rv3528c	100	NC_000962.3:3965142-3965192(-)	na	50	50
Rv3529c	100	NC_000962.3:3966988-3967038(-)	na	50	50
Rv3530c	100	NC_000962.3:3967770-3967820(-)	na	50	50
Rv3531c	100	NC_000962.3:3968894-3968944(-)	na	50	50
Rv3532	100	NC_000962.3:3969342-3969392(+)	na	50	50
Rv3533c	100	NC_000962.3:3972403-3972453(-)	na	50	50
Rv3534c	100	NC_000962.3:3973542-3973592(-)	na	50	50
Rv3535c	100	NC_000962.3:3974450-3974500(-)	na	50	50
Rv3536c	100	NC_000962.3:3975246-3975296(-)	na	50	50
Rv3537	100	NC_000962.3:3975368-3975418(+)	na	50	50
Rv3538	100	NC_000962.3:3977061-3977111(+)	na	50	50
Rv3539	100	NC_000962.3:3978058-3978108(+)	na	50	50
Rv3540c	100	NC_000962.3:3980609-3980659(-)	na	50	50
Rv3541c	100	NC_000962.3:3980998-3981048(-)	na	50	50
Rv3542c	100	NC_000962.3:3981930-3981980(-)	na	50	50
Rv3543c	100	NC_000962.3:3983090-3983140(-)	na	50	50
Rv3544c	100	NC_000962.3:3984094-3984144(-)	na	50	50
Rv3545c	100	NC_000962.3:3985395-3985445(-)	na	50	50
Rv3546	100	NC_000962.3:3985556-3985606(+)	na	50	50
Rv3547	100	NC_000962.3:3986843-3986893(+)	na	50	50
Rv3548c	100	NC_000962.3:3988246-3988296(-)	na	50	50
Rv3549c	100	NC_000962.3:3989048-3989098(-)	na	50	50
Rv3550	100	NC_000962.3:3989152-3989202(+)	na	50	50
Rv3551	100	NC_000962.3:3989895-3989945(+)	na	50	50
Rv3552	100	NC_000962.3:3990770-3990820(+)	na	50	50
Rv3553	100	NC_000962.3:3991620-3991670(+)	na	50	50
Rv3554	100	NC_000962.3:3992684-3992734(+)	na	50	50
Rv3555c	100	NC_000962.3:3995649-3995699(-)	na	50	50
Rv3556c	100	NC_000962.3:3996914-3996964(-)	na	50	50
Rv3557c	100	NC_000962.3:3997581-3997631(-)	na	50	50
Rv3558	100	NC_000962.3:3997979-3998029(+)	na	50	50
Rv3559c	100	NC_000962.3:4000385-4000435(-)	na	50	50
Rv3560c	100	NC_000962.3:4001539-4001589(-)	na	50	50
Rv3561	100	NC_000962.3:4001636-4001686(+)	na	50	50
Rv3562	100	NC_000962.3:4003160-4003210(+)	na	50	50
Rv3563	100	NC_000962.3:4004290-4004340(+)	na	50	50
Rv3564	100	NC_000962.3:4005246-4005296(+)	na	50	50
Rv3565	100	NC_000962.3:4006199-4006249(+)	na	50	50
Rv3566A	100	NC_000962.3:4008383-4008433(-)	na	50	50
Rv3566c	100	NC_000962.3:4008132-4008182(-)	na	50	50
Rv3567c	100	NC_000962.3:4009232-4009282(-)	na	50	50
Rv3568c	100	NC_000962.3:4010149-4010199(-)	na	50	50
Rv3569c	100	NC_000962.3:4011021-4011071(-)	na	50	50
Rv3570c	100	NC_000962.3:4012220-4012270(-)	na	50	50
Rv3571	100	NC_000962.3:4012416-4012466(+)	na	50	50
Rv3572	100	NC_000962.3:4013510-4013560(+)	na	50	50
Rv3573c	100	NC_000962.3:4016162-4016212(-)	na	50	50
Rv3574	100	NC_000962.3:4016483-4016533(+)	na	50	50
